discovery keyword,channel name,URL,emails,total subs,AVG views,AVG engagement,date recorded,sampleSize
gaming chair setup,Gaming Chair,https://www.youtube.com/channel/UC5ryoOQ9sd75ZVhNSaQU_dg,testEmail,124,46974.5,0.004566307251806831,2018-04-30 14:50:38.682182,2.0
gaming chair setup,Ficmax Gaming,https://www.youtube.com/channel/UChQWV0QL87VYwOlWduDPmEQ,testEmail,70,,,2018-04-30 14:50:39.013069,1.0
gaming chair setup,E-WIN,https://www.youtube.com/channel/UC3aKCj80pLkIeAZzX-JFGVA,testEmail,2670,57.81818181818182,0.05718485097074104,2018-04-30 14:50:41.793409,24.0
gaming chair setup,TheMasterBucks,https://www.youtube.com/channel/UCihU6D2FXrJ4Mxji4dWNSeg,testEmail,502675,59220.26666666667,0.044133539869233955,2018-04-30 14:50:43.812712,16.0
gaming chair setup,THRESH X NEONZ,https://www.youtube.com/channel/UCBoK9T_UXa088g78V6xhvTg,testEmail,2053,,,2018-04-30 14:50:44.473129,0.0
gaming chair setup,Tabor Hill,https://www.youtube.com/channel/UCgewignMTv1bbiJ3HKcvCpg,testEmail,181447,7754.375,0.08071787431826119,2018-04-30 14:50:45.911464,9.0
gaming chair setup,XTM3,https://www.youtube.com/channel/UCigKjneqwDIj488lRb-0VBw,testEmail,280,18.76,0.15472327801983868,2018-04-30 14:50:49.696881,25.0
gaming chair setup,A World of Zebb,https://www.youtube.com/channel/UCtsF_9mKJFn3TvwpXwTavbg,testEmail,291,81.77272727272727,0.08320817753594419,2018-04-30 14:50:52.761370,23.0
gaming chair setup,GreenRush,https://www.youtube.com/channel/UCEPfHU7A4QGfVU_hHOcTWqw,testEmail,74822,2954.8636363636365,0.10582405506831706,2018-04-30 14:50:55.956756,24.0
gaming chair setup,Porgie Six,https://www.youtube.com/channel/UCx1XCqbxBTj8vBhGc7PVBCQ,testEmail,120,,,2018-04-30 14:50:56.747683,0.0
gaming chair setup,Sharpy Lane,https://www.youtube.com/channel/UCLqealYeH7ZhxDrpduvo8Qw,testEmail,170,72.1,0.002773925104022192,2018-04-30 14:50:59.435045,21.0
gaming chair setup,Colin Campbell,https://www.youtube.com/channel/UCLWKmeFnkbGKPEs2nXaqOjg,testEmail,5,51.714285714285715,0.03418508287292817,2018-04-30 14:51:00.475297,8.0
gaming chair setup,GM Reviewer,https://www.youtube.com/channel/UCZmLaPtgP8Byv-AJxzUwJDg,testEmail,276,342.2173913043478,0.05522445263202474,2018-04-30 14:51:03.656306,25.0
gaming chair setup,Irishlad147,https://www.youtube.com/channel/UCwnJ49ZQqevasVTSscoE5Bg,testEmail,5023,1655.7142857142858,0.036410698878343396,2018-04-30 14:51:05.297610,8.0
gaming chair setup,The Original Ace,https://www.youtube.com/channel/UCSRxOAnl6WVjz4NeH44lA0Q,testEmail,93243,44319.5,0.07602998930744055,2018-04-30 14:51:06.871537,10.0
gaming chair setup,Raidmaxchannel,https://www.youtube.com/channel/UCoWHSFktL94s6hCf0ybcthg,testEmail,747,1784.0454545454545,0.007674708595917333,2018-04-30 14:51:09.822523,25.0
gaming chair setup,Ears,https://www.youtube.com/channel/UCGFpo4CNPW3w1G5KDqFunJw,testEmail,20133,4277.111111111111,0.05733685769210786,2018-04-30 14:51:11.394929,9.0
gaming chair setup,Gioteck,https://www.youtube.com/channel/UCbqnifeDyiYLRuZmS7_VzKQ,testEmail,5778,4992.555555555556,0.010025453101518401,2018-04-30 14:51:14.106942,20.0
gaming chair setup,mrcatchthepole123,https://www.youtube.com/channel/UCHKxiYKoAv8xso91Y0JY59w,testEmail,604,,,2018-04-30 14:51:14.474835,0.0
gaming chair setup,Rachan Gaming,https://www.youtube.com/channel/UC2Fr4qsDvWOFijnWHCc9bOg,testEmail,38,13.304347826086957,0.13003812636165576,2018-04-30 14:51:17.897207,25.0
gaming chair with footrest ,Jason Smith,https://www.youtube.com/channel/UCwHsQRt5GoG09SjUfmIATZQ,testEmail,9,239.28571428571428,0.013134328358208953,2018-04-30 14:51:24.676683,8.0
gaming chair with footrest ,SwiftTech,https://www.youtube.com/channel/UC0P6FREWJj1ozIb_BJudhng,testEmail,1257,1961.0833333333333,0.013600697632741441,2018-04-30 14:51:28.206543,25.0
gaming chair with footrest ,Respawn Products,https://www.youtube.com/channel/UCCBVRevg1GijQAuvxzO58fA,testEmail,139,625.75,0.013383939272872554,2018-04-30 14:51:29.449742,9.0
gaming chair with footrest ,LANGRIA,https://www.youtube.com/channel/UCQcOzAM9_SUSMzg7sxmBleQ,testEmail,88,355.1,0.0033793297662630243,2018-04-30 14:51:33.611285,22.0
gaming chair with footrest ,INDEF,https://www.youtube.com/channel/UCDE3uPkAlFVdNPzBtOjDp2Q,testEmail,190,59.55555555555556,0.12574626865671643,2018-04-30 14:51:35.108333,10.0
gaming chair with footrest ,DXRacer Echo,https://www.youtube.com/channel/UCDXDLJj-yUrynK_W-_FD2dw,testEmail,98,4353.533333333334,0.002453398553118321,2018-04-30 14:51:37.872088,16.0
gaming chair with footrest ,MyNameJeff,https://www.youtube.com/channel/UCSZcKXpsJDD0R7vq9lqYIZQ,testEmail,17,,,2018-04-30 14:51:38.100529,1.0
gaming chair with footrest ,LegitPunisher Pro-Gaming,https://www.youtube.com/channel/UCCBGT-28Z3G0wCY4hD3N_4g,testEmail,191,,,2018-04-30 14:51:38.537542,0.0
gaming chair with footrest ,RAX the GREAT,https://www.youtube.com/channel/UCiLkQuCK3S6edcfLlAC3o_w,testEmail,1685,,,2018-04-30 14:51:38.665759,0.0
gaming chair with footrest ,6x6 Studios,https://www.youtube.com/channel/UCbA-LCqUL59gCBNKNQXFw_Q,testEmail,19,590.2,0.037275499830565904,2018-04-30 14:51:39.334324,5.0
gaming chair with footrest ,Furnitures | Best Online Video Catalog,https://www.youtube.com/channel/UCtw90yC5lsOcBAQXnHdqa8A,testEmail,207,4.5,,2018-04-30 14:51:42.436307,25.0
gaming chair with footrest ,Candid Tech TV,https://www.youtube.com/channel/UCx5Jk7eAFr62TkNqypRx8xA,testEmail,1427,438.90909090909093,0.08512841756420879,2018-04-30 14:51:44.837466,12.0
gaming chair with footrest ,UntitledGameShow,https://www.youtube.com/channel/UCvnHodAy2lpgfS7gk-v4k9A,testEmail,21431,265.8333333333333,0.10721003134796239,2018-04-30 14:51:46.485621,7.0
gaming chair with footrest ,Skrubberlotz,https://www.youtube.com/channel/UCo_XX-Y6RQ-FVYKdQIGGRNQ,testEmail,150,67.79166666666667,0.1458272093209695,2018-04-30 14:51:49.987256,25.0
gaming chair with footrest ,NeXTech News,https://www.youtube.com/channel/UCYseMua7Qwpg9kc8gase1Hg,testEmail,8117,995.8571428571429,0.07156433797159661,2018-04-30 14:51:51.683722,8.0
gaming chair with footrest ,ErgoQuest Inc,https://www.youtube.com/channel/UCEPprxyFhVphqlqBYo6phCw,testEmail,586,221.95454545454547,0.015083386015368315,2018-04-30 14:51:55.739591,24.0
gaming chair with footrest ,Roch,https://www.youtube.com/channel/UC56oRkjsa8oxCn3yG8ge5Xw,testEmail,36,55.0,0.034848484848484844,2018-04-30 14:51:59.940727,25.0
gaming chair with footrest ,Reviews & Beyond,https://www.youtube.com/channel/UC1HV2me75P46znAlnwiSAyA,testEmail,210,,,2018-04-30 14:52:00.554194,0.0
gaming chair with footrest ,Matthew Schrader,https://www.youtube.com/channel/UCVqAxcS9PWofLseBJzaxdYQ,testEmail,148,,,2018-04-30 14:52:01.176596,1.0
gaming chair with footrest ,TOMTOP,https://www.youtube.com/channel/UCG6TZQdqxg7FJev2U9vMcNQ,testEmail,40379,243.17391304347825,0.02324333988914715,2018-04-30 14:52:04.416305,25.0
gaming chair with footrest ,Latin Legend,https://www.youtube.com/channel/UC9nE71FbxH1zPrtff86XIjA,testEmail,10,,,2018-04-30 14:52:04.652183,0.0
gaming chair with footrest ,KENTEKHD,https://www.youtube.com/channel/UCD34DJXGW31m1TYCl9xQbYg,testEmail,498,211.77777777777777,0.023452256033578176,2018-04-30 14:52:06.430596,10.0
gaming chair with footrest ,DocShifty,https://www.youtube.com/channel/UCir1LuColaXGWEThAEsUMYQ,testEmail,1,,,2018-04-30 14:52:06.996534,1.0
gaming chair with footrest ,Eric DIY,https://www.youtube.com/channel/UC9NLSULiYJ294YNwKuYlmSA,testEmail,2676,15.875,0.04199475065616798,2018-04-30 14:52:08.858829,9.0
gaming chair with footrest ,CasekingTV,https://www.youtube.com/channel/UC8qA3SSeY04t_lWumt_SgEg,testEmail,51906,5810.125,0.042511994148146555,2018-04-30 14:52:10.630196,9.0
gaming chair with footrest ,Crystal Wang,https://www.youtube.com/channel/UCLX0MMgxdWVT_9BpIHPWqKw,testEmail,5,545.1111111111111,0.006930289441500204,2018-04-30 14:52:12.080590,10.0
gaming mouse,Twitch Central,https://www.youtube.com/channel/UCNcyT40Qb88dq8bjMvb0xyA,testEmail,28060,16425.863636363636,0.022873193449018208,2018-04-30 14:52:19.783227,25.0
gaming mouse,Tech News,https://www.youtube.com/channel/UCd7deD3ajEangNUbDCKrrCQ,testEmail,176092,2695.4166666666665,0.022971092904622046,2018-04-30 14:52:22.387099,25.0
gaming mouse,Carson Fanikos,https://www.youtube.com/channel/UCxSjaRX8nmR-C2Iz37lE8dA,testEmail,60438,13679.333333333334,0.05157083996380872,2018-04-30 14:52:25.177371,25.0
gaming mouse,TechSmartt,https://www.youtube.com/channel/UCpT9kL2Eba91BB9CK6wJ4Pg,testEmail,2762318,455152.27777777775,0.021375141726071897,2018-04-30 14:52:27.507478,19.0
gaming mouse,YANTAAA,https://www.youtube.com/channel/UCFk8RTMtgx-WHzHB100a0Mg,testEmail,667,,,2018-04-30 14:52:27.894045,0.0
gaming mouse,Donanım Arşivi,https://www.youtube.com/channel/UCqY2B_Ydw6-X97dLJ0AZBzQ,testEmail,431107,157720.33333333334,0.053248229913889174,2018-04-30 14:52:30.255850,16.0
gaming mouse,PC HOCASİ,https://www.youtube.com/channel/UCmP6XhB2emGUdi9RVteB4aQ,testEmail,86510,13688.357142857143,0.04591493292005197,2018-04-30 14:52:32.425458,15.0
gaming mouse,Alp Gursoy,https://www.youtube.com/channel/UCcU_WHrrtf_eCXxaDPkEfdw,testEmail,8824,20306.88888888889,0.030777732789091822,2018-04-30 14:52:34.199665,9.0
gaming mouse,InSide SplitFish TV,https://www.youtube.com/channel/UCIYXjsfGc9HNT2lXzw-BIXg,testEmail,4897,1227.625,0.00010182262498727217,2018-04-30 14:52:35.846392,9.0
gaming mouse,Tech World,https://www.youtube.com/channel/UCSCajJS9jey8cCUauHnkVXw,testEmail,0,1715.75,0.016125115352858325,2018-04-30 14:52:39.539451,25.0
gaming mouse,Canal MasterKing,https://www.youtube.com/channel/UCTKrRCFtVYyP-QiU2sv0dcA,testEmail,287131,80978.33333333333,0.16178766282983195,2018-04-30 14:52:43.140024,25.0
gaming mouse,Motherboards.org,https://www.youtube.com/channel/UCcx2OUQ9OGdL4FTexi0h35Q,testEmail,107425,14217.681818181818,,2018-04-30 14:52:46.594839,24.0
gaming mouse,Cyanex,https://www.youtube.com/channel/UCiUeW_dIYEwaLYRrWywUOBg,testEmail,141226,5696.857142857143,0.08789307387531972,2018-04-30 14:52:49.396973,15.0
gaming mouse,OverclockZoneTV,https://www.youtube.com/channel/UC2VBosNuCGhFEPLIBPZTnPA,testEmail,138692,2914.7894736842104,0.019778443870641555,2018-04-30 14:52:52.222654,21.0
gaming mouse,CreatorTools,https://www.youtube.com/channel/UCsPZBhzM-15Ges3AlbtKINw,testEmail,18659,3567.2727272727275,0.06830208748836591,2018-04-30 14:52:55.844271,24.0
gaming mouse review,takasta,https://www.youtube.com/channel/UCbcr3gxnCGRjckHgVsc8BoQ,testEmail,4927,,,2018-04-30 14:53:02.824579,0.0
gaming mouse review,Tech Booni,https://www.youtube.com/channel/UC4rH0WGgVZbQXa-6z6kUAnQ,testEmail,5079,,,2018-04-30 14:53:03.633574,0.0
gaming mouse unboxing,Shizard Studioz,https://www.youtube.com/channel/UC93j5vHKBodx5EURd-x-j-g,testEmail,1980,,,2018-04-30 14:53:09.357714,0.0
gaming mouse unboxing,WeaselZone,https://www.youtube.com/channel/UCtwmze3hCYoI87uuYkcPFPA,testEmail,401527,6388.434782608696,0.049416744933099215,2018-04-30 14:53:12.687182,24.0
gaming mouse unboxing,Itz Kay,https://www.youtube.com/channel/UChxEvelCxzDQFVGUChtVycw,testEmail,6552,242.625,0.10793405461102525,2018-04-30 14:53:15.162878,17.0
gaming mouse unboxing,Ecom-Tech Ka Tadka,https://www.youtube.com/channel/UCTXoitMnml5ViuIHY73qfpw,testEmail,92683,2031.6666666666667,0.0702585010516447,2018-04-30 14:53:18.230029,22.0
gaming mouse unboxing,Guru Tech,https://www.youtube.com/channel/UCacrphTPrsRSF7CiRbYJdBg,testEmail,50949,,,2018-04-30 14:53:19.182110,1.0
gaming mouse unboxing,EO Kenji,https://www.youtube.com/channel/UCGh1u5-sCeV8j7Aj8-bNjPg,testEmail,15888,893.5,0.06903150943441934,2018-04-30 14:53:22.006106,23.0
gaming mouse unboxing,EpicShorty,https://www.youtube.com/channel/UCW66R-sbBcxSxGEypKTjW7g,testEmail,310455,11365.608695652174,0.08264339511159628,2018-04-30 14:53:25.372468,24.0
gaming mouse unboxing,wtfmoses,https://www.youtube.com/channel/UC8OxLAr0vFtJrE_C-xXN6QA,testEmail,66193,26964.0,0.033254636934543474,2018-04-30 14:53:28.659957,25.0
gaming mouse unboxing,Tech MM,https://www.youtube.com/channel/UCluuM5wWPn0CcIkRYrU8AAA,testEmail,176030,80281.40909090909,0.07299879732179572,2018-04-30 14:53:31.928827,25.0
gaming mouse unboxing,Nick Meinert,https://www.youtube.com/channel/UC09jtjFzXA7r13SZbKDDBNQ,testEmail,1481,,,2018-04-30 14:53:32.536850,0.0
gaming mouse unboxing,GamerSejati,https://www.youtube.com/channel/UCTmhIy-IeUmBCrJ9trcPW7A,testEmail,670268,67464.54166666667,0.04572536184936869,2018-04-30 14:53:35.635833,25.0
gaming mouse unboxing,Anthony Hayes,https://www.youtube.com/channel/UCUPeytdN7qAm5Bz9TPtbS3g,testEmail,580,539.2916666666666,0.01350738522417691,2018-04-30 14:53:38.915775,25.0
gaming mouse unboxing,Juliette Chelsea,https://www.youtube.com/channel/UCARr_lmIeuUBQtyB8T9z0XQ,testEmail,3363,3087.25,0.027208680864847352,2018-04-30 14:53:42.518290,25.0
gaming mouse unboxing,Bhaskar Gupta Gaming,https://www.youtube.com/channel/UCTUuZbClOs2sVvPSO26EXwA,testEmail,9544,1417.1538461538462,0.13027194268034523,2018-04-30 14:53:44.861532,14.0
gaming mouse unboxing,TheHacker0007,https://www.youtube.com/channel/UCrHxzDkTJAmYiO5n0Kb2UTA,testEmail,80418,3233.9,0.04385360766201237,2018-04-30 14:53:46.866591,11.0
gaming mouse unboxing,It Came From A Box,https://www.youtube.com/channel/UCKngD13D5M236ZHHQAS4iJw,testEmail,25159,10128.5,0.04004964774081623,2018-04-30 14:53:49.225730,15.0
gaming mouse unboxing,KLAGER,https://www.youtube.com/channel/UCqd6Gmqni35MnYYeMrfl4GA,testEmail,1566,931.375,0.014673645595669487,2018-04-30 14:53:52.665928,25.0
budget gaming mouse,Kecko,https://www.youtube.com/channel/UCQwHZ0qwc9D2FO47ezPSpAg,testEmail,2778,2761.714285714286,0.03840782122905028,2018-04-30 14:53:58.992963,8.0
budget gaming mouse,Gidrah,https://www.youtube.com/channel/UCfrj0QeKidYeSBQBzLrCYXQ,testEmail,10111,79.16666666666667,0.1344360902255639,2018-04-30 14:54:00.991502,7.0
budget gaming mouse,Samyak Bakliwal,https://www.youtube.com/channel/UC7Bx9iUkwetQL6P49z4oVIA,testEmail,1058,377.625,0.08953988745448527,2018-04-30 14:54:03.796444,17.0
budget gaming mouse,ThePoorboyX,https://www.youtube.com/channel/UCAW4Hzk4XbQsBMhSfDa5afA,testEmail,85802,7243.636363636364,0.06002761044176706,2018-04-30 14:54:06.101742,12.0
budget gaming mouse,TECH BOX HINDI,https://www.youtube.com/channel/UC70DR71Pl0DFjbi_7AZ7W-Q,testEmail,2209,3971.8333333333335,0.05326449388805144,2018-04-30 14:54:08.446691,13.0
budget gaming mouse,AR Tech,https://www.youtube.com/channel/UCAqIqO9IrmcmewC5NSKfg7A,testEmail,34692,2428.222222222222,0.05233393805952875,2018-04-30 14:54:11.284342,19.0
budget gaming mouse,UrTechDose,https://www.youtube.com/channel/UCnUuri3_QjzEOwaCyYdljHQ,testEmail,18420,2802.2727272727275,0.14941741011084075,2018-04-30 14:54:14.564920,25.0
budget gaming mouse,Rahul Rawat,https://www.youtube.com/channel/UCTHtWRwdE9Spv0nf_esg2Uw,testEmail,1907,3211.0416666666665,0.012638681632388243,2018-04-30 14:54:17.955020,25.0
budget gaming mouse,Stan's Tech Videos,https://www.youtube.com/channel/UCI_yWwPCDdiG8TzFtGdewAA,testEmail,6757,5739.6,0.025763990521987593,2018-04-30 14:54:20.325290,17.0
budget gaming mouse,Tech2boom,https://www.youtube.com/channel/UCwrLio-5qD51ajjKatu5Fsw,testEmail,3690,892.25,0.03167168167107256,2018-04-30 14:54:23.734564,25.0
budget gaming mouse,Eight-Six,https://www.youtube.com/channel/UCvvpSI2G4HbQ1_2KuL5ZzKQ,testEmail,3009,579.5238095238095,0.06088742810188991,2018-04-30 14:54:26.783776,22.0
budget gaming mouse,SamsTech,https://www.youtube.com/channel/UChmbk2_GjTaB6rIywAeK77w,testEmail,13414,1419.642857142857,0.03235220125786163,2018-04-30 14:54:29.534067,15.0
budget gaming mouse,Tyler Monagan,https://www.youtube.com/channel/UCFo7_becQ8CtVXNXi4jNIOA,testEmail,9088,3670.769230769231,0.009513830678960602,2018-04-30 14:54:31.746337,14.0
gaming headset under 50,YourBuyingGuide,https://www.youtube.com/channel/UC5aLDio0bl2t6enqJAFpWWA,testEmail,0,2677.0,0.005472679237519828,2018-04-30 14:54:40.814903,25.0
best CPU,Slash687,https://www.youtube.com/channel/UCgdAX0VSO7LSpRPsrAbBMyg,testEmail,13595,,,2018-04-30 14:54:41.629943,0.0
gaming headset under 50,Fastray,https://www.youtube.com/channel/UChHfGKjW-_w_n4-nsMlt7bw,testEmail,459,7315.5,0.009920228087133972,2018-04-30 14:54:42.823253,7.0
gaming headset under 50,Top Center,https://www.youtube.com/channel/UCyNhPMjw2Nat9nlnbY_J-6A,testEmail,1230,865.2608695652174,0.009346264006833829,2018-04-30 14:54:46.137702,24.0
gaming headset under 50,Griffin Gaming,https://www.youtube.com/channel/UCebx-TT_kPognZx1nIfnb_g,testEmail,8743,9699.416666666666,0.082900361182635,2018-04-30 14:54:49.424701,25.0
gaming headset under 50,Pixel Power,https://www.youtube.com/channel/UC3Z3rjev1tRNoQVEmKkSwiQ,testEmail,247,765.75,0.023832843617368593,2018-04-30 14:54:50.868860,9.0
gaming headset under 50,Spark Tech Review,https://www.youtube.com/channel/UCipOKm6VywBfr9uNuku3gpw,testEmail,325,2089.9,0.020848571018435604,2018-04-30 14:54:54.094552,22.0
gaming headset under 50,Timothy Sunday,https://www.youtube.com/channel/UCCkaFEjQ0eQu2VD2P2AcVuw,testEmail,35331,5801.75,0.03022794846382557,2018-04-30 14:54:57.647380,25.0
gaming headset under 50,EL JEFE REVIEWS,https://www.youtube.com/channel/UChi_LhxT2sYcrV0SB2wCQug,testEmail,966,722.7083333333334,0.05536240239638036,2018-04-30 14:55:01.415820,25.0
gaming headset under 50,TMG252,https://www.youtube.com/channel/UCktMgTfWqHg8k39wD5eBiqQ,testEmail,2843,5701.75,0.009463786544049849,2018-04-30 14:55:05.357465,25.0
gaming headset under 50,SnD Jake,https://www.youtube.com/channel/UCf0lfDlqxsJQOcQ5HOAPPMw,testEmail,815,42.708333333333336,0.20206829268292678,2018-04-30 14:55:08.473873,25.0
gaming headset under 50,THE-GAME-CHANGERS,https://www.youtube.com/channel/UCWFVMBHCpFLOQ9xlR8iXDYw,testEmail,5188,,,2018-04-30 14:55:09.075667,0.0
gaming headset under 50,Ikonik Modz,https://www.youtube.com/channel/UCHg0ViwPOTdMRKqfEE4cVmw,testEmail,116,,,2018-04-30 14:55:09.379881,0.0
gaming headset under 50,DIYDave,https://www.youtube.com/channel/UCF9WfLgZOVrnRhUl2oXGijg,testEmail,272,406.1666666666667,0.03528929011079196,2018-04-30 14:55:10.430256,7.0
gaming headset under 50,TrentRecommends,https://www.youtube.com/channel/UCAySWbuMd54lJXynGN392jA,testEmail,940,,,2018-04-30 14:55:10.552273,0.0
gaming headset under 50,Mind Seed TV,https://www.youtube.com/channel/UCjJYD85vaiBowhJNqY_pZOw,testEmail,29739,4149.541666666667,0.053507306333378,2018-04-30 14:55:13.412318,25.0
gaming headset review,Drift0r,https://www.youtube.com/channel/UCk8cNb10L5rmV9xB13ADCWA,testEmail,1310608,39050.583333333336,0.03871520782084849,2018-04-30 14:55:21.026618,25.0
gaming headset review,Zenchillis Hardware Reviews,https://www.youtube.com/channel/UC-vWlSYDd4p65oFZo3SyTzQ,testEmail,100083,21134.23076923077,0.05912885454824343,2018-04-30 14:55:23.513601,15.0
gaming headset review,iPodKingCarter,https://www.youtube.com/channel/UCgm-Ek8Uq8-2o8B9HvQ2wpg,testEmail,533556,8661.2,0.07375631342287231,2018-04-30 14:55:25.223389,12.0
gaming headset under 100,ExplosiveTamale,https://www.youtube.com/channel/UCL9LIdk3P_1nBY7RlFNrv_Q,testEmail,1090,,,2018-04-30 14:55:31.706742,0.0
gaming headset under 100,Blinders Gaming,https://www.youtube.com/channel/UCPExBaSWIN-OKAspNRh_gGw,testEmail,23605,7306.916666666667,0.04413353637039354,2018-04-30 14:55:35.398637,25.0
gaming headset under 100,Ready Reviews,https://www.youtube.com/channel/UC_eGREgZyCpnuHKGz63Dp5Q,testEmail,4,37.666666666666664,,2018-04-30 14:55:36.386050,7.0
gaming headset under 100,YoBoiOmega,https://www.youtube.com/channel/UC38GUH4SpcY0LHTgG2s854w,testEmail,1515,214.04166666666666,0.1255596651742262,2018-04-30 14:55:39.905281,25.0
gaming headset under 100,M. Tech,https://www.youtube.com/channel/UCq4nNJk51Y6lUKKbDeYCcjQ,testEmail,1635,,,2018-04-30 14:55:40.463172,1.0
gaming headset under 100,Lorelyn Faith,https://www.youtube.com/channel/UCj-mZpkA_gRM4GyrhE1j0gA,testEmail,1660,720.3571428571429,0.039940505701536934,2018-04-30 14:55:42.445049,15.0
gaming headset under 100,BestProducts,https://www.youtube.com/channel/UC62rZbrqFlXRqYtBo5ZEt0Q,testEmail,5675,204.91666666666666,0.00854005693371289,2018-04-30 14:55:44.651647,13.0
gaming headset under 100,Gizmodo,https://www.youtube.com/channel/UCxFmw3IUMDUC1Hh7qDjtjZQ,testEmail,39785,3926.6111111111113,0.017924452141954136,2018-04-30 14:55:46.886138,19.0
