discovery keyword,channel name,email,country,URL,AVG views,AVG engagement,notes,reachOut,total subs,date recorded,sampleSize,id,categoryId
best mech keys,ThioJoeTech,testEmail,US,https://www.youtube.com/channel/UCrjliuC6PeXJ4P8XYl_iETQ/about,31200.875,0.04406527060539168,- has a new channel,0,179815,2018-04-30 11:02:38.066649,9.0,UCrjliuC6PeXJ4P8XYl_iETQ,N/A
best mech keys,AllDayVaper,testEmail,PT,https://www.youtube.com/channel/UCe8fJHmynSXF-0AsafpQo8Q/about,294.4583333333333,0.1120701853686147,,0,9821,2018-04-30 11:02:41.514167,25.0,UCe8fJHmynSXF-0AsafpQo8Q,N/A
best mech keys,Awe of Tech,testEmail,US,https://www.youtube.com/channel/UCkGDCfFTLdLbv0_Mf5vwbtA/about,36120.833333333336,0.018904141192755793,"- tech reviews
- at home prod qualD",1,59674,2018-04-30 11:02:42.795059,7.0,UCkGDCfFTLdLbv0_Mf5vwbtA,N/A
best mech keys,NCIX Tech Tips,testEmail,n/a,https://www.youtube.com/channel/UCjTCFFq605uuq4YN4VmhkBA/about,83824.85714285714,0.04893025253334334,,0,1175448,2018-04-30 11:02:44.080370,8.0,UCjTCFFq605uuq4YN4VmhkBA,N/A
best mech keys,Farzan,testEmail,n/a,https://www.youtube.com/channel/UCdbVVw-vk9u8nY1h1RPrrAg/about,1252.5,0.010778443113772455,,0,88,2018-04-30 11:02:45.047950,2.0,UCdbVVw-vk9u8nY1h1RPrrAg,N/A
best mech keys,The Vaping Bogan,testEmail,n/a,https://www.youtube.com/channel/UCExqR7C-PZp9aTEF-hUIRsA/about,8253.91304347826,0.06330689959008544,,0,106869,2018-04-30 11:02:47.604056,24.0,UCExqR7C-PZp9aTEF-hUIRsA,N/A
best mech keys,KevSoCraftified,testEmail,n/a,https://www.youtube.com/channel/UCdpi9vt45yDATOdL0QzgpoA/about,,,,0,9663,2018-04-30 11:02:48.041750,1.0,UCdpi9vt45yDATOdL0QzgpoA,N/A
best mech keys,Tony Schuster,testEmail,n/a,https://www.youtube.com/channel/UCmrWDPwjLb0pjdI4EHdytNQ/about,888.7916666666666,0.009094744737705688,,0,253,2018-04-30 11:02:51.155322,25.0,UCmrWDPwjLb0pjdI4EHdytNQ,N/A
best mech keys,Quality Vape Reviews,testEmail,US,https://www.youtube.com/channel/UCQ614-M27ORonmRZGliDaVw/about,472.5,0.029169542213020472,,0,170,2018-04-30 11:02:54.170191,25.0,UCQ614-M27ORonmRZGliDaVw,N/A
best mech keys,MoltenMetal,testEmail,DE,https://www.youtube.com/channel/UCa-fkypLpFQjKhsoscKoodg/about,7108.347826086957,0.0512922650649573,,0,20809,2018-04-30 11:02:56.879838,25.0,UCa-fkypLpFQjKhsoscKoodg,N/A
best mech keys,DVZN Media,testEmail,US,https://www.youtube.com/channel/UCXydHW0hfCf3AEr8kMKBfmA/about,901.8333333333334,0.05484198854185918,,0,6619,2018-04-30 11:03:00.172853,25.0,UCXydHW0hfCf3AEr8kMKBfmA,N/A
best mech keys,Wayne Cheah,testEmail,n/a,https://www.youtube.com/channel/UCFQL-a_7xFbki3ZWTivnNcA/about,4491.5,0.016141600801513972,,0,658,2018-04-30 11:03:01.206966,2.0,UCFQL-a_7xFbki3ZWTivnNcA,N/A
best mech keys,BSM Tech Tricks,testEmail,AU,https://www.youtube.com/channel/UC7rF9ePuwWEaML2vnK-UIvg/about,24378.75,0.010412073356235793,,0,18865,2018-04-30 11:03:03.286447,13.0,UC7rF9ePuwWEaML2vnK-UIvg,N/A
best mech keys,Rob Fern,testEmail,GB,https://www.youtube.com/channel/UCLWi5DRbbDHXzXoi2da0gLg/about,1298.5,0.02395926924228811,,0,8870,2018-04-30 11:03:06.396990,19.0,UCLWi5DRbbDHXzXoi2da0gLg,N/A
best mech keys,SavedByVape,testEmail,US,https://www.youtube.com/channel/UCCwOyQft3_1jbGoYxVWRlUw/about,714.0,0.03221288515406162,,0,167,2018-04-30 11:03:09.335860,15.0,UCCwOyQft3_1jbGoYxVWRlUw,N/A
best mech keys,Kotaku,testEmail,n/a,https://www.youtube.com/channel/UCVS9tA3PI8Gard_LrTx0YsQ/about,39328.625,0.02413963425338175,,0,274239,2018-04-30 11:03:13.080063,25.0,UCVS9tA3PI8Gard_LrTx0YsQ,N/A
best mech keys,Bill Owen,testEmail,US,https://www.youtube.com/channel/UCcnCXoB2dRjaTKkcd3l517Q/about,5115.444444444444,0.021069093594561134,,0,69002,2018-04-30 11:03:14.938344,10.0,UCcnCXoB2dRjaTKkcd3l517Q,N/A
best mech keys,GF LaserBolt,testEmail,US,https://www.youtube.com/channel/UC5kbCDveYQUcxoOll5NKocA/about,2064.0476190476193,0.03986618987195755,,0,147672,2018-04-30 11:03:18.017290,22.0,UC5kbCDveYQUcxoOll5NKocA,N/A
best mech keys,New Amsterdam Vape,testEmail,US,https://www.youtube.com/channel/UCxsotC6eyf7ahIFI0eH54fA/about,15374.166666666666,0.024665293511843465,,0,60986,2018-04-30 11:03:21.282226,25.0,UCxsotC6eyf7ahIFI0eH54fA,N/A
best mech keys,Cuaks,testEmail,ID,https://www.youtube.com/channel/UCbxCMitq61iQOq8jvLH_vdQ/about,12556.652173913044,0.04506575416460355,,0,40426,2018-04-30 11:03:24.327568,25.0,UCbxCMitq61iQOq8jvLH_vdQ,N/A
best mech keys,callofcrows mod,testEmail,n/a,https://www.youtube.com/channel/UCFH1Z7dLsW91pIExci036Pw/about,,,,0,1,2018-04-30 11:03:24.593565,0.0,UCFH1Z7dLsW91pIExci036Pw,N/A
best mech keys,PartyElite,testEmail,n/a,https://www.youtube.com/channel/UCg3BiSs8eBE9hA9EWYTgtAg/about,4174.0,0.051923397429220225,,0,36948,2018-04-30 11:03:27.231844,25.0,UCg3BiSs8eBE9hA9EWYTgtAg,N/A
best mechanical keyboards,ozan ekinci,testEmail,n/a,https://www.youtube.com/channel/UCZRPfEBWuYw7qBcEmOrA86g/about,131097.04347826086,0.008522151911201247,,0,29880,2018-04-30 11:03:35.608613,25.0,UCZRPfEBWuYw7qBcEmOrA86g,N/A
best mechanical keyboards,Chipsflickan,testEmail,n/a,https://www.youtube.com/channel/UCwrFk1l7zyjMlm3typlGV0Q/about,131.0,,,0,17082,2018-04-30 11:03:36.614641,3.0,UCwrFk1l7zyjMlm3typlGV0Q,N/A
best mechanical keyboards,Top Lists,testEmail,AU,https://www.youtube.com/channel/UCAagw0vEXqaTSkIZ4f8_1ew/about,651.304347826087,0.020271473075211394,,0,18994,2018-04-30 11:03:40.113725,25.0,UCAagw0vEXqaTSkIZ4f8_1ew,N/A
best mechanical keyboards,Tech Tesseract,testEmail,GB,https://www.youtube.com/channel/UCT9CJkrdmTnZ-M5xns9chXQ/about,4893.666666666667,0.026614553563760315,,0,7946,2018-04-30 11:03:43.769904,25.0,UCT9CJkrdmTnZ-M5xns9chXQ,N/A
best mechanical keyboards,Wirecutter,testEmail,n/a,https://www.youtube.com/channel/UCXlo0wXqyM_WgpmZdyNrXYA/about,804.7391304347826,0.0012845920985204576,,0,3100,2018-04-30 11:03:46.866649,25.0,UCXlo0wXqyM_WgpmZdyNrXYA,N/A
best mechanical keyboards,Programmer Friendly,testEmail,n/a,https://www.youtube.com/channel/UChDkyXCcPccDFqFhhzSvQxw/about,65972.0,0.007957921542472565,,0,812,2018-04-30 11:03:47.286758,2.0,UChDkyXCcPccDFqFhhzSvQxw,N/A
best mechanical keyboards,INDIAN GAMER,testEmail,IN,https://www.youtube.com/channel/UCtZ1Pm42gx7yCSqR9w77Kew/about,23617.88888888889,0.10772907541835047,,0,85506,2018-04-30 11:03:49.018139,10.0,UCtZ1Pm42gx7yCSqR9w77Kew,N/A
best mechanical keyboards,Techs You Can't Live Without,testEmail,n/a,https://www.youtube.com/channel/UCkoP98bkuVjTs12pdMvlK3A/about,3957.217391304348,0.028185520494565058,,0,584,2018-04-30 11:03:53.042199,25.0,UCkoP98bkuVjTs12pdMvlK3A,N/A
best mechanical keyboards,Gadgets Review,testEmail,n/a,https://www.youtube.com/channel/UCzPJCGFqGMHAyTm4QcntZdQ/about,648.6086956521739,0.02286946418197256,,0,53450,2018-04-30 11:03:56.230788,25.0,UCzPJCGFqGMHAyTm4QcntZdQ,N/A
best mechanical keyboards,Gamers Nexus,testEmail,US,https://www.youtube.com/channel/UChIs72whgZI9w6d6FhwGGHA/about,40587.86956521739,0.06553784899679099,,0,249597,2018-04-30 11:03:58.941635,25.0,UChIs72whgZI9w6d6FhwGGHA,N/A
best mechanical keyboards,Miraie,testEmail,JP,https://www.youtube.com/channel/UCB18IliCiBeraa8oysaTZSQ/about,60977.166666666664,0.1231627188816082,,0,202829,2018-04-30 11:04:01.997081,25.0,UCB18IliCiBeraa8oysaTZSQ,N/A
best mechanical keyboards,Carson Clark,testEmail,CA,https://www.youtube.com/channel/UCKPwFmMXR8tQc_mqD4zqrSQ/about,,,,0,1479,2018-04-30 11:04:03.141156,1.0,UCKPwFmMXR8tQc_mqD4zqrSQ,N/A
kira mechanical keyboard,OSReviews,testEmail,US,https://www.youtube.com/channel/UCpt9QXFMmuldLVn95BWLDbw/about,800.625,0.030080666146239915,,0,31654,2018-04-30 11:04:12.053747,25.0,UCpt9QXFMmuldLVn95BWLDbw,N/A
kira mechanical keyboard,GoKickMe,testEmail,HK,https://www.youtube.com/channel/UCItaT4Cy3Y2SNFdDpADcwcQ/about,38.36842105263158,0.13929850632525528,,0,175,2018-04-30 11:04:14.572658,19.0,UCItaT4Cy3Y2SNFdDpADcwcQ,N/A
kira mechanical keyboard,JELLYzTECH,testEmail,n/a,https://www.youtube.com/channel/UCv-I9EScyXALeJ0fueNdA2g/about,5151.8,0.009860631235684614,,0,1090,2018-04-30 11:04:16.344134,11.0,UCv-I9EScyXALeJ0fueNdA2g,N/A
kira mechanical keyboard,Jared Busch,testEmail,CA,https://www.youtube.com/channel/UCiXH5CLtTt-aZF_BLPGWvcg/about,37450.86956521739,0.04372254857571852,"- tech reviews
- have done a mech keyboard review
- pretty good",1,151032,2018-04-30 11:04:19.273242,25.0,UCiXH5CLtTt-aZF_BLPGWvcg,N/A
kira mechanical keyboard,Bonkaholic !,testEmail,GB,https://www.youtube.com/channel/UCOBsA92Ojrlt4SshNIujN3w/about,32.0,,,0,659,2018-04-30 11:04:20.663725,3.0,UCOBsA92Ojrlt4SshNIujN3w,N/A
kira mechanical keyboard,steev the technophile,testEmail,US,https://www.youtube.com/channel/UCKcQMNT1Dpl2o1mzcnopexA/about,59.666666666666664,,,0,1040,2018-04-30 11:04:22.103533,6.0,UCKcQMNT1Dpl2o1mzcnopexA,N/A
kira mechanical keyboard,Top5Gadgets,testEmail,n/a,https://www.youtube.com/channel/UChI6gVcD1WA884KwkpdsUPg/about,3915.4583333333335,0.015568632876100072,,0,30081,2018-04-30 11:04:25.643355,25.0,UChI6gVcD1WA884KwkpdsUPg,N/A
kira mechanical keyboard,Aban Tech,testEmail,US,https://www.youtube.com/channel/UC_8ixgaKSRJTObhpbyo7ELw/about,26.958333333333332,0.043545460654525914,,0,11439,2018-04-30 11:04:29.002965,25.0,UC_8ixgaKSRJTObhpbyo7ELw,N/A
kira mechanical keyboard,minimalistik,testEmail,CA,https://www.youtube.com/channel/UCZv7dyFdg4DIph6TIBlaVSQ/about,4025.4347826086955,0.028640348508577704,,0,4448,2018-04-30 11:04:32.205512,25.0,UCZv7dyFdg4DIph6TIBlaVSQ,N/A
kira mechanical keyboard,JYMV,testEmail,n/a,https://www.youtube.com/channel/UCoYZgKM-MhBIXaFHa-xkHng/about,584.6875,0.04417979270810408,,0,138,2018-04-30 11:04:34.335151,17.0,UCoYZgKM-MhBIXaFHa-xkHng,N/A
kira mechanical keyboard,Lucks List,testEmail,n/a,https://www.youtube.com/channel/UCzS0Ke7C5eQz6Be1d0uQvOA/about,1004.304347826087,0.009078675844553153,,0,0,2018-04-30 11:04:37.139779,25.0,UCzS0Ke7C5eQz6Be1d0uQvOA,N/A
kira mechanical keyboard,Top Clack,testEmail,n/a,https://www.youtube.com/channel/UCAIHiFKJt69HNad6reiq8pg/about,534.25,0.03410578285962307,,0,1486,2018-04-30 11:04:39.939921,25.0,UCAIHiFKJt69HNad6reiq8pg,N/A
kira mechanical keyboard,Jay's Take,testEmail,US,https://www.youtube.com/channel/UCliGOXEgaofgCijQ99UYzEA/about,12014.5625,0.014841364385927494,,0,2704,2018-04-30 11:04:42.372444,17.0,UCliGOXEgaofgCijQ99UYzEA,N/A
kira mechanical keyboard,ROSHOW,testEmail,ID,https://www.youtube.com/channel/UCvdMhp21gZGwB7qerEw8_rQ/about,904.5714285714286,0.02849164417389307,,0,1230,2018-04-30 11:04:45.786906,23.0,UCvdMhp21gZGwB7qerEw8_rQ,N/A
kira mechanical keyboard,Eldad Kira,testEmail,n/a,https://www.youtube.com/channel/UCMoT7DIi16hVhOTJ1CnpLag/about,44.666666666666664,,,0,100,2018-04-30 11:04:47.491693,3.0,UCMoT7DIi16hVhOTJ1CnpLag,N/A
kira mechanical keyboard,TechFox,testEmail,US,https://www.youtube.com/channel/UCIp-oTSdFO7BhAJpW2d5HMQ/about,995.5555555555555,0.04296874999999999,,0,6132,2018-04-30 11:04:49.035366,10.0,UCIp-oTSdFO7BhAJpW2d5HMQ,N/A
kira mechanical keyboard,Hipster Pixel,testEmail,CA,https://www.youtube.com/channel/UCMttl5PJl54t36kd0O21cjg/about,1529.4615384615386,0.01765327163908867,,0,97,2018-04-30 11:04:51.350363,15.0,UCMttl5PJl54t36kd0O21cjg,N/A
kira mechanical keyboard,Mekanisk,testEmail,n/a,https://www.youtube.com/channel/UCWq3V2TN-GPhyKAGTBCvSZQ/about,5620.952380952381,0.016299559471365636,,0,2869,2018-04-30 11:04:54.439440,22.0,UCWq3V2TN-GPhyKAGTBCvSZQ,N/A
kira mechanical keyboard,Techno Source,testEmail,IN,https://www.youtube.com/channel/UCjYrAKGiaUWVA8g5a2LYQRw/about,656.25,0.02782905982905983,,0,28891,2018-04-30 11:04:56.727846,13.0,UCjYrAKGiaUWVA8g5a2LYQRw,N/A
kira mechanical keyboard,Indiegogo Technology,testEmail,US,https://www.youtube.com/channel/UCD1o9pJ7Pt99nTTekMuK53A/about,59.416666666666664,0.03433380084151473,,0,4078,2018-04-30 11:05:00.153977,25.0,UCD1o9pJ7Pt99nTTekMuK53A,N/A
kira mechanical keyboard,Estechmedia,testEmail,ID,https://www.youtube.com/channel/UCTdYYhKU5PNrG-ypz8ue7_w/about,11731.375,0.05285326308939594,,0,34967,2018-04-30 11:05:03.341734,25.0,UCTdYYhKU5PNrG-ypz8ue7_w,N/A
kira mechanical keyboard,Kira Denys,testEmail,n/a,https://www.youtube.com/channel/UCvmTPzpLvgjSTCk0ndNawGA/about,,,,0,1,2018-04-30 11:05:04.327723,1.0,UCvmTPzpLvgjSTCk0ndNawGA,N/A
kira mechanical keyboard,Kevin Evangelista,testEmail,n/a,https://www.youtube.com/channel/UCK6JzYU4f--XoUQALN5ZsTA/about,127.33333333333333,0.08376963350785342,,0,755,2018-04-30 11:05:05.182006,3.0,UCK6JzYU4f--XoUQALN5ZsTA,N/A
kira mechanical keyboard,MONALIZA,testEmail,MY,https://www.youtube.com/channel/UCQ5QNTODg0xfuM06QAoNHrA/about,7443.478260869565,0.04861638434579439,,0,15741,2018-04-30 11:05:08.580851,25.0,UCQ5QNTODg0xfuM06QAoNHrA,N/A
kira mechanical keyboard,Top 5ves HD,testEmail,US,https://www.youtube.com/channel/UCMwxcKBkxVUu4IRMvcHli8Q/about,8951.478260869566,0.008779215480561868,,0,63005,2018-04-30 11:05:12.114579,25.0,UCMwxcKBkxVUu4IRMvcHli8Q,N/A
kira mechanical keyboard,Bit Splits,testEmail,n/a,https://www.youtube.com/channel/UC7vGewQIS8vY7HBuk-n8usA/about,60.27272727272727,,,0,21,2018-04-30 11:05:13.523849,12.0,UC7vGewQIS8vY7HBuk-n8usA,N/A
kira mechanical keyboard,忆光极客定制,testEmail,n/a,https://www.youtube.com/channel/UCzDl0wWT8iBTUb4Bwp4otMg/about,,,,0,4,2018-04-30 11:05:13.787182,1.0,UCzDl0wWT8iBTUb4Bwp4otMg,N/A
kira mechanical keyboard,Hazelnuttygames,testEmail,US,https://www.youtube.com/channel/UCMGVp_GnkhHZROIfRdXpo4Q/about,10144.772727272728,0.04483782707073777,,0,89815,2018-04-30 11:05:16.485131,24.0,UCMGVp_GnkhHZROIfRdXpo4Q,N/A
kira mechanical keyboard,Cool Gadgets & Stuff,testEmail,n/a,https://www.youtube.com/channel/UCtSGuVQVej-vjeSv_xF-8BQ/about,15695.318181818182,0.016077904453015934,,0,66614,2018-04-30 11:05:19.921814,25.0,UCtSGuVQVej-vjeSv_xF-8BQ,N/A
kira mechanical keyboard,Mike Y.,testEmail,n/a,https://www.youtube.com/channel/UCMnsPI-jHce0IfPwzoND5eg/about,1598.3529411764705,0.008087369350802296,,0,124,2018-04-30 11:05:22.560653,18.0,UCMnsPI-jHce0IfPwzoND5eg,N/A
kira mechanical keyboard,zenodyssey,testEmail,n/a,https://www.youtube.com/channel/UCeBcYqqphIaoinO4u41_5aQ/about,280.0,0.033333333333333326,,0,20,2018-04-30 11:05:23.730421,3.0,UCeBcYqqphIaoinO4u41_5aQ,N/A
mech keyboard tutorial,ALittleDIMM,testEmail,US,https://www.youtube.com/channel/UClPo2FZkv2HcPXhkbaTJ0QA/about,3752.0,0.06970356550580431,,0,19013,2018-04-30 11:05:30.800885,9.0,UClPo2FZkv2HcPXhkbaTJ0QA,N/A
mech keyboard tutorial,Abandon,testEmail,US,https://www.youtube.com/channel/UCJFW-SuNUwWYG6ebaYGA2yg/about,98.96,0.05982507937623751,,0,3159,2018-04-30 11:05:34.509464,25.0,UCJFW-SuNUwWYG6ebaYGA2yg,N/A
mech keyboard tutorial,shottysteve,testEmail,US,https://www.youtube.com/channel/UCdWJIffMKQmfSZT5U4GV2ew/about,495715.5,0.04638749443985512,,0,279347,2018-04-30 11:05:35.131675,2.0,UCdWJIffMKQmfSZT5U4GV2ew,N/A
mech keyboard tutorial,iluvbeanz,testEmail,n/a,https://www.youtube.com/channel/UC8WqdwRVjibpzHqvg_69gzw/about,31216.36842105263,0.007711288443478539,- dead channel,0,7943,2018-04-30 11:05:38.127945,21.0,UC8WqdwRVjibpzHqvg_69gzw,N/A
mech keyboard tutorial,The Wiggin,testEmail,AU,https://www.youtube.com/channel/UCLg7nvYzINwcackcsbo0qIw/about,46.57142857142857,0.2032719836400818,,0,745,2018-04-30 11:05:40.988907,15.0,UCLg7nvYzINwcackcsbo0qIw,N/A
mech keyboard tutorial,Christopher Lambert,testEmail,n/a,https://www.youtube.com/channel/UCYf1R33JOeoxAfprxDp1c9Q/about,1403.8260869565217,0.015014373479592757,,0,1205,2018-04-30 11:05:44.536671,25.0,UCYf1R33JOeoxAfprxDp1c9Q,N/A
mech keyboard tutorial,onFile,testEmail,n/a,https://www.youtube.com/channel/UCFJEixeyykztrATSqtBzPGg/about,7125.090909090909,0.010545319995917115,,0,632,2018-04-30 11:05:47.868294,23.0,UCFJEixeyykztrATSqtBzPGg,N/A
mech keyboard tutorial,Matt3o,testEmail,n/a,https://www.youtube.com/channel/UCkfZZ8Gt-oQaCkgow-KMImw/about,5002.428571428572,0.009238369934603193,,0,618,2018-04-30 11:05:49.637657,15.0,UCkfZZ8Gt-oQaCkgow-KMImw,N/A
mech keyboard tutorial,Seton Magic,testEmail,PH,https://www.youtube.com/channel/UCwjpXdTMaGpW4PIS4da3oBg/about,,,,0,2047,2018-04-30 11:05:50.410504,0.0,UCwjpXdTMaGpW4PIS4da3oBg,N/A
mech keyboard tutorial,Newegg Studios,testEmail,n/a,https://www.youtube.com/channel/UCJ1rSlahM7TYWGxEscL0g7Q/about,3564.6,0.023733378219155027,,0,468901,2018-04-30 11:05:52.145656,11.0,UCJ1rSlahM7TYWGxEscL0g7Q,N/A
mech keyboard tutorial,We Do Tech,testEmail,ZA,https://www.youtube.com/channel/UCgNGEu_mRucHDeicVLjHWGQ/about,1116.4583333333333,0.05346552325628565,,0,26318,2018-04-30 11:05:55.733722,25.0,UCgNGEu_mRucHDeicVLjHWGQ,N/A
mech keyboard tutorial,Roman Kisil,testEmail,n/a,https://www.youtube.com/channel/UC5PJInWAD8XMaESmNE3I5tw/about,,,,0,14,2018-04-30 11:05:56.554132,0.0,UC5PJInWAD8XMaESmNE3I5tw,N/A
mech keyboard tutorial,Moyst,testEmail,SE,https://www.youtube.com/channel/UCk9-1brj6WOI5EVIQXpfE1A/about,24267.75,0.018264981302345707,,0,290,2018-04-30 11:05:57.182873,4.0,UCk9-1brj6WOI5EVIQXpfE1A,N/A
mech keyboard tutorial,SickBeardHD,testEmail,n/a,https://www.youtube.com/channel/UC1viKPDDJyFMjzg1q1rhg6A/about,,,,0,2,2018-04-30 11:05:57.555051,1.0,UC1viKPDDJyFMjzg1q1rhg6A,N/A
mech keyboard tutorial,totallydubbedHD,testEmail,GB,https://www.youtube.com/channel/UCAuaBtR8Qr-FRomAAhaD22w/about,998.0,0.04993319973279892,,0,12390,2018-04-30 11:05:59.724153,13.0,UCAuaBtR8Qr-FRomAAhaD22w,N/A
mech keyboard tutorial,Disagreeable Adventures,testEmail,n/a,https://www.youtube.com/channel/UCakrttURaA0zsZVT9MhoF_A/about,22.7,,,0,13,2018-04-30 11:06:01.732818,11.0,UCakrttURaA0zsZVT9MhoF_A,N/A
mech keyboard tutorial,Dung Nguyen Thi Phuong,testEmail,n/a,https://www.youtube.com/channel/UCZQe7FMZnbljBqAt7JhgUkg/about,21.26086956521739,0.00783912747102931,,0,0,2018-04-30 11:06:05.888836,25.0,UCZQe7FMZnbljBqAt7JhgUkg,N/A
mech keyboard tutorial,TopLevelReviews,testEmail,n/a,https://www.youtube.com/channel/UCOTUn18BcY11B9ZzNuaSJZA/about,935.3846153846154,0.00986156798245614,,0,24865,2018-04-30 11:06:08.413904,14.0,UCOTUn18BcY11B9ZzNuaSJZA,N/A
mech keyboard tutorial,Gunz Raw,testEmail,n/a,https://www.youtube.com/channel/UCCPuoGgNQuWrJqNNsi9-yrg/about,452.10526315789474,0.038741430604061565,,0,597,2018-04-30 11:06:11.515539,20.0,UCCPuoGgNQuWrJqNNsi9-yrg,N/A
mech keyboard tutorial,José Faria,testEmail,n/a,https://www.youtube.com/channel/UCg8T5hoGPocYWY2KSHUg-sQ/about,33592.47826086957,0.002388696523123614,- dead chanel,0,2520,2018-04-30 11:06:14.778511,24.0,UCg8T5hoGPocYWY2KSHUg-sQ,N/A
mech keycaps,skiwithpete,testEmail,US,https://www.youtube.com/channel/UCuwFJkahErfhbroefg12lzA/about,610.8,0.06021247180382741,,0,30700,2018-04-30 11:06:22.229470,10.0,UCuwFJkahErfhbroefg12lzA,N/A
mech keycaps,Jerry Neutron,testEmail,US,https://www.youtube.com/channel/UCUH_Rsj63x9xq7wCWjNs5Nw/about,3009.75,0.04737381288589861,,0,13448,2018-04-30 11:06:23.917719,13.0,UCUH_Rsj63x9xq7wCWjNs5Nw,N/A
mech keycaps,Nate Gentile,testEmail,ES,https://www.youtube.com/channel/UC36xmz34q02JYaZYKrMwXng/about,35823.666666666664,0.07760605186515432,,0,144096,2018-04-30 11:06:26.425896,16.0,UC36xmz34q02JYaZYKrMwXng,N/A
mech keycaps,Troy Fletcher,testEmail,n/a,https://www.youtube.com/channel/UCjtyO3ymIvrkz4ls_ro22fw/about,214.6086956521739,0.05061453268503512,,0,512,2018-04-30 11:06:29.891319,25.0,UCjtyO3ymIvrkz4ls_ro22fw,N/A
mech keycaps,TheMaxKeyboard,testEmail,n/a,https://www.youtube.com/channel/UC3fU1wWOkCvUdMRBR52R_Cg/about,28772.25,0.00626182056205777,- dead channel,0,2769,2018-04-30 11:06:32.738220,25.0,UC3fU1wWOkCvUdMRBR52R_Cg,N/A
mech keycaps,Atrere,testEmail,n/a,https://www.youtube.com/channel/UCH2bwrbaDTGE05S6oOdZIRA/about,273.6666666666667,0.021315468940316683,,0,34,2018-04-30 11:06:34.362246,7.0,UCH2bwrbaDTGE05S6oOdZIRA,N/A
mech keycaps,Bitwit,testEmail,US,https://www.youtube.com/channel/UCftcLVz-jtPXoH3cWUUDwYw/about,107904.5,0.0384684632230822,,0,1002855,2018-04-30 11:06:37.192946,25.0,UCftcLVz-jtPXoH3cWUUDwYw,N/A
mech keycaps,QGinHQ,testEmail,US,https://www.youtube.com/channel/UCkf4j4RqKKu6W6BQgHl0sqA/about,1686.75,0.10938194753223655,,0,1392,2018-04-30 11:06:38.031578,4.0,UCkf4j4RqKKu6W6BQgHl0sqA,N/A
mech keycaps,Leave Alone,testEmail,n/a,https://www.youtube.com/channel/UCoUi3HnE2dweMujqKgcxOZw/about,284.09090909090907,0.006906666666666669,,0,10,2018-04-30 11:06:39.967433,12.0,UCoUi3HnE2dweMujqKgcxOZw,N/A
mech keycaps,Byheart 101,testEmail,n/a,https://www.youtube.com/channel/UC2cyKUeS4Cg18lW8YgoSshg/about,,,,0,5,2018-04-30 11:06:40.471988,1.0,UC2cyKUeS4Cg18lW8YgoSshg,N/A
mech keycaps,Bibie Sembiring,testEmail,n/a,https://www.youtube.com/channel/UCusSGic58l3xbDWij4gXfow/about,,,,0,3,2018-04-30 11:06:40.762041,1.0,UCusSGic58l3xbDWij4gXfow,N/A
mech keycaps,Das Keyboard,testEmail,n/a,https://www.youtube.com/channel/UCoGfjyCcxgUz8_EnIpuCGPQ/about,13804.75,0.003931014083316733,,0,3007,2018-04-30 11:06:43.694244,22.0,UCoGfjyCcxgUz8_EnIpuCGPQ,N/A
mech keycaps,OC3D RushKit,testEmail,n/a,https://www.youtube.com/channel/UCQG_D3J6Bt_PmnlkpXr6mhA/about,13220.1875,0.01691792103820722,,0,28907,2018-04-30 11:06:46.051936,17.0,UCQG_D3J6Bt_PmnlkpXr6mhA,N/A
mech keycaps,Gal Pavlin,testEmail,SI,https://www.youtube.com/channel/UCz73PjK5egYHEdB745FJyzA/about,898.4,0.01914514692787177,,0,272,2018-04-30 11:06:47.802140,5.0,UCz73PjK5egYHEdB745FJyzA,N/A
mech keycaps,Adafruit Industries,testEmail,n/a,https://www.youtube.com/channel/UCpOlOeQjj7EsVnDh3zuCgsA/about,1193.2222222222222,0.04047862929509266,,0,284161,2018-04-30 11:06:49.514396,11.0,UCpOlOeQjj7EsVnDh3zuCgsA,N/A
mech keycaps,It Was Jovi,testEmail,n/a,https://www.youtube.com/channel/UC1jTsUqKlWN6NCY0lsYGqOw/about,283.3333333333333,0.039230769230769236,,0,1485,2018-04-30 11:06:51.651163,14.0,UC1jTsUqKlWN6NCY0lsYGqOw,N/A
mech keycaps,The Board Podcast,testEmail,n/a,https://www.youtube.com/channel/UCg98oJZNffR9nDLJNkorjqw/about,125.54545454545455,0.09196234612599566,,0,1698,2018-04-30 11:06:53.498069,12.0,UCg98oJZNffR9nDLJNkorjqw,N/A
mech keycaps,Buttzooka,testEmail,n/a,https://www.youtube.com/channel/UC8Cvclhkjp3_6FqcQHorTkg/about,6896.285714285715,0.0012843352529311844,,0,51,2018-04-30 11:06:54.712426,8.0,UC8Cvclhkjp3_6FqcQHorTkg,N/A
mech keycaps,Ducky Channel,testEmail,n/a,https://www.youtube.com/channel/UCKAMDaJ_gd7-CIvx1bNNA1A/about,17393.5625,0.006194538815105627,,0,3737,2018-04-30 11:06:57.711878,18.0,UCKAMDaJ_gd7-CIvx1bNNA1A,N/A
mech keycaps,Future Technology,testEmail,n/a,https://www.youtube.com/channel/UCatsBZnwZat4UqcGMVyBAMg/about,32.916666666666664,,,0,1617,2018-04-30 11:07:02.809738,25.0,UCatsBZnwZat4UqcGMVyBAMg,N/A
